"Name","PFS","Source","Rarity","Traits","Category","Subcategory","Level","Price","Bulk","Spoilers?"
"<u><a href=""Equipment.aspx?ID=575"">Torag's Silver Anvil</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=17"" title=""Gods & Magic"">Gods & Magic</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=48"">Divine</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","<u><a href=""Equipment.aspx?Category=37"">Weapons</a></u>","<u><a href=""Equipment.aspx?Category=37&Subcategory=40"">Specific Magic Weapons</a></u>","18","24,000 gp","2","—"
"<u><a href=""Equipment.aspx?ID=754"">Wand of Crackling Lightning (8th-Level Spell)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=56"">Electricity</a></u>, <u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=164"">Wand</a></u>","<u><a href=""Equipment.aspx?Category=34"">Wands</a></u>","<u><a href=""Equipment.aspx?Category=34&Subcategory=36"">Specialty Wands</a></u>","18","24,000 gp","L","—"
"<u><a href=""Equipment.aspx?ID=794"">Wand of Noisome Acid (8th-Level Spell)</a></u>","—","<u><a href=""Sources.aspx?ID=41"" title=""The Slithering"">The Slithering</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=3"">Acid</a></u>, <u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=164"">Wand</a></u>","<u><a href=""Equipment.aspx?Category=34"">Wands</a></u>","<u><a href=""Equipment.aspx?Category=34&Subcategory=36"">Specialty Wands</a></u>","18","24,000 gp","L","—"
"<u><a href=""Equipment.aspx?ID=371"">Wand of Slaying (8th-Level Spell)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=92"">Illusion</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=164"">Wand</a></u>","<u><a href=""Equipment.aspx?Category=34"">Wands</a></u>","<u><a href=""Equipment.aspx?Category=34&Subcategory=36"">Specialty Wands</a></u>","18","24,000 gp","L","—"
"<u><a href=""Equipment.aspx?ID=795"">Wand of Teeming Ghosts (8th-Level Spell)</a></u>","—","<u><a href=""Sources.aspx?ID=41"" title=""The Slithering"">The Slithering</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=117"">Necromancy</a></u>, <u><a href=""Traits.aspx?ID=164"">Wand</a></u>","<u><a href=""Equipment.aspx?Category=34"">Wands</a></u>","<u><a href=""Equipment.aspx?Category=34&Subcategory=36"">Specialty Wands</a></u>","18","24,000 gp","L","—"
"<u><a href=""Equipment.aspx?ID=757"">Wand of the Snowfields (7th-Level Spell)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=27"">Cold</a></u>, <u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=164"">Wand</a></u>","<u><a href=""Equipment.aspx?Category=34"">Wands</a></u>","<u><a href=""Equipment.aspx?Category=34&Subcategory=36"">Specialty Wands</a></u>","18","24,000 gp","L","—"
"<u><a href=""Equipment.aspx?ID=373"">Wand of Widening (8th-Level Spell)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=164"">Wand</a></u>","<u><a href=""Equipment.aspx?Category=34"">Wands</a></u>","<u><a href=""Equipment.aspx?Category=34&Subcategory=36"">Specialty Wands</a></u>","18","24,000 gp","L","—"
"<u><a href=""Equipment.aspx?ID=661"">Ambrosia of Undying Hope</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=36"" title=""Pathfinder #156: The Apocalypse Prophet"">Pathfinder #156</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=59"">Elixir</a></u>, <u><a href=""Traits.aspx?ID=117"">Necromancy</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=8"">Alchemical Elixirs</a></u>","19","6,200 gp","L","Extinction Curse"
"<u><a href=""Equipment.aspx?ID=107"">Black Lotus Extract</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=37"">Contact</a></u>, <u><a href=""Traits.aspx?ID=126"">Poison</a></u>, <u><a href=""Traits.aspx?ID=162"">Virulent</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=9"">Alchemical Poisons</a></u>","19","6,500 gp","L","—"
"<u><a href=""Equipment.aspx?ID=558"">Oblivion Essence</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=14"" title=""Pathfinder #149: Against the Scarlet Triad"">Pathfinder #149</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=97"">Injury</a></u>, <u><a href=""Traits.aspx?ID=126"">Poison</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=9"">Alchemical Poisons</a></u>","19","6,500 gp","L","<u><a href=""Setting.aspx?Group=2"">Age of Ashes</a></u>"
"<u><a href=""Equipment.aspx?ID=640"">10th-Level Scroll</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=140"">Scroll</a></u>","<u><a href=""Equipment.aspx?Category=15"">Consumables</a></u>","<u><a href=""Equipment.aspx?Category=15&Subcategory=52"">Scrolls</a></u>","19","8,000 gp","L","—"
"<u><a href=""Equipment.aspx?ID=91"">Elixir of Life (True)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=59"">Elixir</a></u>, <u><a href=""Traits.aspx?ID=89"">Healing</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=8"">Alchemical Elixirs</a></u>","19","8,000 gp","L","—"
"<u><a href=""Equipment.aspx?ID=665"">Panacea Fruit</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=36"" title=""Pathfinder #156: The Apocalypse Prophet"">Pathfinder #156</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=89"">Healing</a></u>, <u><a href=""Traits.aspx?ID=117"">Necromancy</a></u>, <u><a href=""Traits.aspx?ID=134"">Primal</a></u>","<u><a href=""Equipment.aspx?Category=15"">Consumables</a></u>","<u><a href=""Equipment.aspx?Category=15&Subcategory=20"">Other Consumables</a></u>","19","8,000 gp","L","Extinction Curse"
"<u><a href=""Equipment.aspx?ID=167"">Spellstrike Ammunition (Type IX)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","<u><a href=""Equipment.aspx?Category=15"">Consumables</a></u>","<u><a href=""Equipment.aspx?Category=15&Subcategory=16"">Ammunition</a></u>","19","8,000 gp","—","—"
"<u><a href=""Equipment.aspx?ID=407"">Aeon Stone (Lavender and Green Ellipsoid)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=98"">Invested</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","<u><a href=""Equipment.aspx?Category=41"">Worn Items</a></u>","<u><a href=""Equipment.aspx?Category=41&Subcategory=44"">Other Worn Items</a></u>","19","30,000 gp","—","—"
"<u><a href=""Equipment.aspx?ID=390"">Luck Blade (Wishing)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=47"">Divination</a></u>, <u><a href=""Traits.aspx?ID=76"">Fortune</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>","<u><a href=""Equipment.aspx?Category=37"">Weapons</a></u>","<u><a href=""Equipment.aspx?Category=37&Subcategory=40"">Specific Magic Weapons</a></u>","19","30,000 gp","L","—"
"<u><a href=""Equipment.aspx?ID=280"">Striking (Major)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>","<u><a href=""Equipment.aspx?Category=23"">Runes</a></u>","<u><a href=""Equipment.aspx?Category=23&Subcategory=25"">Fundamental Weapon Runes</a></u>","19","31,065 gp","—","—"
"<u><a href=""Equipment.aspx?ID=139"">Adamantine Armor (High-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=11"">Armor</a></u>","<u><a href=""Equipment.aspx?Category=11&Subcategory=12"">Precious Material Armor</a></u>","19","32,000 gp +3,200 gp per Bulk","—","—"
"<u><a href=""Equipment.aspx?ID=253"">Crystal Ball (Obsidian)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=47"">Divination</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=141"">Scrying</a></u>","<u><a href=""Equipment.aspx?Category=21"">Held Items</a></u>","—","19","32,000 gp","L","—"
"<u><a href=""Equipment.aspx?ID=141"">Darkwood Armor (High-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=11"">Armor</a></u>","<u><a href=""Equipment.aspx?Category=11&Subcategory=12"">Precious Material Armor</a></u>","19","32,000 gp +3,200 gp per Bulk","—","—"
"<u><a href=""Equipment.aspx?ID=142"">Dragonhide Armor (High-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=11"">Armor</a></u>","<u><a href=""Equipment.aspx?Category=11&Subcategory=12"">Precious Material Armor</a></u>","19","32,000 gp +3,200 gp per Bulk","—","—"
"<u><a href=""Equipment.aspx?ID=144"">Mithral Armor (High-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=11"">Armor</a></u>","<u><a href=""Equipment.aspx?Category=11&Subcategory=12"">Precious Material Armor</a></u>","19","32,000 gp +3,200 gp per Bulk","—","—"
"<u><a href=""Equipment.aspx?ID=464"">Robe of the Archmagi (Greater)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=2"">Abjuration</a></u>, <u><a href=""Traits.aspx?ID=11"">Arcane</a></u>, <u><a href=""Traits.aspx?ID=98"">Invested</a></u>","<u><a href=""Equipment.aspx?Category=41"">Worn Items</a></u>","<u><a href=""Equipment.aspx?Category=41&Subcategory=44"">Other Worn Items</a></u>","19","32,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=778"">Sovereign Steel Weapon (High-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=40"" title=""Legends"">Legends</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","—","<u><a href=""Equipment.aspx?Category=37"">Weapons</a></u>","<u><a href=""Equipment.aspx?Category=37&Subcategory=38"">Precious Material Weapons</a></u>","19","32,000 gp +3,200 gp per Buk","—","—"
"<u><a href=""Equipment.aspx?ID=738"">Mask of the Banshee (Greater)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=16"">Auditory</a></u>, <u><a href=""Traits.aspx?ID=98"">Invested</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=117"">Necromancy</a></u>, <u><a href=""Traits.aspx?ID=118"">Negative</a></u>","<u><a href=""Equipment.aspx?Category=41"">Worn Items</a></u>","<u><a href=""Equipment.aspx?Category=41&Subcategory=44"">Other Worn Items</a></u>","19","35,000 gp","—","—"
"<u><a href=""Equipment.aspx?ID=759"">Winged (Greater)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","<u><a href=""Equipment.aspx?Category=23"">Runes</a></u>","<u><a href=""Equipment.aspx?Category=23&Subcategory=26"">Armor Property Runes</a></u>","19","35,000 gp","—","—"
"<u><a href=""Equipment.aspx?ID=664"">Locket of Sealed Nightmares</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=36"" title=""Pathfinder #156: The Apocalypse Prophet"">Pathfinder #156</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=92"">Illusion</a></u>, <u><a href=""Traits.aspx?ID=98"">Invested</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>","<u><a href=""Equipment.aspx?Category=41"">Worn Items</a></u>","<u><a href=""Equipment.aspx?Category=41&Subcategory=44"">Other Worn Items</a></u>","19","36,000 gp","—","Extinction Curse"
"<u><a href=""Equipment.aspx?ID=391"">Mattock of the Titans</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>","<u><a href=""Equipment.aspx?Category=37"">Weapons</a></u>","<u><a href=""Equipment.aspx?Category=37&Subcategory=40"">Specific Magic Weapons</a></u>","19","36,000 gp","16","—"
"<u><a href=""Equipment.aspx?ID=407"">Aeon Stone (Pale Orange Rhomboid)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=98"">Invested</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","<u><a href=""Equipment.aspx?Category=41"">Worn Items</a></u>","<u><a href=""Equipment.aspx?Category=41&Subcategory=44"">Other Worn Items</a></u>","19","40,000 gp","—","—"
"<u><a href=""Equipment.aspx?ID=411"">Berserker's Cloak (Greater)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=98"">Invested</a></u>, <u><a href=""Traits.aspx?ID=134"">Primal</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","<u><a href=""Equipment.aspx?Category=41"">Worn Items</a></u>","<u><a href=""Equipment.aspx?Category=41&Subcategory=44"">Other Worn Items</a></u>","19","40,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=441"">Handwraps of Mighty Blows (+3 Major Striking)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=98"">Invested</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","<u><a href=""Equipment.aspx?Category=41"">Worn Items</a></u>","<u><a href=""Equipment.aspx?Category=41&Subcategory=44"">Other Worn Items</a></u>","19","40,000 gp","—","—"
"<u><a href=""Equipment.aspx?ID=368"">Magic Wand (9th-Level Spell)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=164"">Wand</a></u>","<u><a href=""Equipment.aspx?Category=34"">Wands</a></u>","<u><a href=""Equipment.aspx?Category=34&Subcategory=35"">Magic Wands</a></u>","19","40,000 gp","L","—"
"<u><a href=""Equipment.aspx?ID=380"">Magic Weapon (+3 Major Striking)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>","<u><a href=""Equipment.aspx?Category=37"">Weapons</a></u>","<u><a href=""Equipment.aspx?Category=37&Subcategory=39"">Basic Magic Weapons</a></u>","19","40,000 gp","—","—"
"<u><a href=""Equipment.aspx?ID=950"">Sky-Piercing Bow</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=86"" title=""Pathfinder #167: Ready? Fight!"">Pathfinder #167</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","<u><a href=""Equipment.aspx?Category=37"">Weapons</a></u>","<u><a href=""Equipment.aspx?Category=37&Subcategory=40"">Specific Magic Weapons</a></u>","19","40,000 gp","L","<u><a href=""Setting.aspx?Group=7"">Fists of the Ruby Phoenix</a></u>"
"<u><a href=""Equipment.aspx?ID=327"">Sturdy Shield (Supreme)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=2"">Abjuration</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>","<u><a href=""Equipment.aspx?Category=28"">Shields</a></u>","<u><a href=""Equipment.aspx?Category=28&Subcategory=30"">Specific Shields</a></u>","19","40,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=466"">Third Eye</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=47"">Divination</a></u>, <u><a href=""Traits.aspx?ID=98"">Invested</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>","<u><a href=""Equipment.aspx?Category=41"">Worn Items</a></u>","<u><a href=""Equipment.aspx?Category=41&Subcategory=44"">Other Worn Items</a></u>","19","40,000 gp","—","—"
"<u><a href=""Equipment.aspx?ID=369"">Wand of Continuation (8th-Level Spell)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=164"">Wand</a></u>","<u><a href=""Equipment.aspx?Category=34"">Wands</a></u>","<u><a href=""Equipment.aspx?Category=34&Subcategory=36"">Specialty Wands</a></u>","19","40,000 gp","L","—"
"<u><a href=""Equipment.aspx?ID=756"">Wand of Overflowing Life (8th-Level Spell)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=89"">Healing</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=117"">Necromancy</a></u>, <u><a href=""Traits.aspx?ID=128"">Positive</a></u>, <u><a href=""Traits.aspx?ID=164"">Wand</a></u>","<u><a href=""Equipment.aspx?Category=34"">Wands</a></u>","<u><a href=""Equipment.aspx?Category=34&Subcategory=36"">Specialty Wands</a></u>","19","40,000 gp","L","—"
