"Name","PFS","Source","Rarity","Traits","Level","Prerequisites","Benefits","Spoilers?"
"<u><a href=""Feats.aspx?ID=2843"">Secret Eyes</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=89"" title=""The Mwangi Expanse"">The Mwangi Expanse</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=382"">Shisk</a></u>","13","&mdash;","You can call forth an invisible eye to let you peek on secrets.","—"
"<u><a href=""Feats.aspx?ID=2815"">See the Unseen</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=89"" title=""The Mwangi Expanse"">The Mwangi Expanse</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=381"">Goloma</a></u>","13","&mdash;","You notice things that others can't see at all.","—"
"<u><a href=""Feats.aspx?ID=958"">Shadow Pact</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=90"">Human</a></u>","13","Nidalese ethnicity","Thousands of years ago, your ancestors made a pact with Zon-Kuthon.","—"
"<u><a href=""Feats.aspx?ID=2513"">Shadow's Assault</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=300"">Fetchling</a></u>","13","&mdash;","Your shadow assaults your foes.","—"
"<u><a href=""Feats.aspx?ID=2576"">Shaitan Skin</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=304"">Oread</a></u>","13","&mdash;","When in danger, you can harden the stone in your skin into armor, much like a shaitan.","—"
"<u><a href=""Feats.aspx?ID=2431"">Shinstabber</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=234"">Ratfolk</a></u>","13","<u><a href=""Feats.aspx?ID=1307"">Overcrowd</u></a>","You can dart around and between your larger allies' legs without tripping them up.","—"
"<u><a href=""Feats.aspx?ID=959"">Shory Aerialist</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=90"">Human</a></u>","13","Garundi ethnicity, Mauxi ethnicity, or Tian-Yae ethnicity; <u><a href=""Feats.aspx?ID=955"">Shory Aeromancer</u></a> or ability to cast <a style=""text-decoration:underline"" href=""Spells.aspx?ID=125""><i>fly</i></a>","Unique in Golarion’s history, the Shory people developed fighting styles dedicated to combat in the air.","—"
"<u><a href=""Feats.aspx?ID=2514"">Skirt the Light</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=300"">Fetchling</a></u>","13","&mdash;","You can travel the border between the Material and Shadow Planes and even bring others along.","—"
"<u><a href=""Feats.aspx?ID=2432"">Skittering Sneak</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=234"">Ratfolk</a></u>","13","&mdash;","You squish, slink, and skitter from cover to cover with great speed and stealth.","—"
"<u><a href=""Feats.aspx?ID=1293"">Spell Devourer</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=124"">Orc</a></u>","13","<u><a href=""Feats.aspx?ID=89"">Pervasive Superstition</u></a>","You don't just resist magic; you devour it.","—"
"<u><a href=""Feats.aspx?ID=2531"">Spew Tentacles</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=338"">Fleshwarp</a></u>","13","&mdash;","You can open your mouth to an immense size and spew forth an impossibly large field of tentacles.","—"
"<u><a href=""Feats.aspx?ID=2339"">Spiteful Rake</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=212"">Changeling</a></u>","13","claw unarmed attack","Your instincts sing of spite and malice, and you've learned a devastating trick: go for the eyes.","—"
"<u><a href=""Feats.aspx?ID=1225"">Steadfast Ally</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=29"" title=""Pathfinder #153: Life's Long Shadow"">Pathfinder #153</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=296"">Shoony</a></u>","13","<u><a href=""Feats.aspx?ID=1220"">Loyal Empath</u></a>","Your presence alone is enough to provide your allies with emotional support.","—"
"<u><a href=""Feats.aspx?ID=1442"">Stubborn Persistence</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=90"">Human</a></u>","13","&mdash;","Humans are renowned for their ability to persist through the most grueling of trials.","—"
"<u><a href=""Feats.aspx?ID=2590"">Suli Amir</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=310"">Suli</a></u>","13","&mdash;","You have power connected to the powerful jann amirs.","—"
"<u><a href=""Feats.aspx?ID=2602"">Summon Air Elemental</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=311"">Sylph</a></u>","13","&mdash;","You have a connection to the Inner Spheres, allowing you to summon an elemental ally.","—"
"<u><a href=""Feats.aspx?ID=1364"">Summon Celestial Kin</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=256"">Aasimar</a></u>","13","any aasimar <a style=""text-decoration:underline"" href=""Traits.aspx?ID=317"">lineage</a> feat","You have a connection to the celestial realms, allowing you to summon a celestial ally.","—"
"<u><a href=""Feats.aspx?ID=2577"">Summon Earth Elemental</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=304"">Oread</a></u>","13","&mdash;","You have a connection to the Inner Sphere, allowing you to summon an elemental ally.","—"
"<u><a href=""Feats.aspx?ID=1394"">Summon Fiendish Kin</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=258"">Tiefling</a></u>","13","any tiefling <a style=""text-decoration:underline"" href=""Traits.aspx?ID=317"">lineage</a> feat","You have a deep connection to the fiendish realms, allowing you to summon a fiend matching your own lineage.","—"
"<u><a href=""Feats.aspx?ID=2563"">Summon Fire Elemental</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=301"">Ifrit</a></u>","13","&mdash;","You can summon an elemental ally.","—"
"<u><a href=""Feats.aspx?ID=2614"">Summon Water Elemental</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=314"">Undine</a></u>","13","&mdash;","You can summon an elemental ally.","—"
"<u><a href=""Feats.aspx?ID=1405"">Telluric Power</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=54"">Dwarf</a></u>","13","&mdash;","You channel strength from the earth beneath your feet to pummel your enemies.","—"
"<u><a href=""Feats.aspx?ID=1321"">Tengu Weapon Expertise</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=240"">Tengu</a></u>","13","<u><a href=""Feats.aspx?ID=1314"">Tengu Weapon Familiarity</u></a>","Study has made you an expert with tengu weapons.","—"
"<u><a href=""Feats.aspx?ID=2444"">Thunder God's Fan</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=240"">Tengu</a></u>","13","<u><a href=""Feats.aspx?ID=2440"">Wind God's Fan</u></a>","A wave of your fan unleashes the fury of the storm.","—"
"<u><a href=""Feats.aspx?ID=1435"">Toppling Dance</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=87"">Halfling</a></u>","13","<u><a href=""Feats.aspx?ID=1433"">Dance Underfoot</u></a>","While sharing a creature's space using Dance Underfoot, your weapons and unarmed attacks gain the trip trait, but only against the creature whose space you share.","—"
"<u><a href=""Feats.aspx?ID=2615"">Translucent Skin</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=314"">Undine</a></u>","13","&mdash;","Your body is translucent while underwater.","—"
"<u><a href=""Feats.aspx?ID=2296"">Truespeech</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=256"">Aasimar</a></u>","13","<u><a href=""Feats.aspx?ID=1348"">Angelkin</u></a>","It is paramount that you are understood and you understand others; language need not impede your message.","—"
"<u><a href=""Feats.aspx?ID=1011"">Unbreakable-er Goblin</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=81"">Goblin</a></u>","13","<u><a href=""Heritages.aspx?ID=20"">Unbreakable Goblin</u></a> heritage","As hard as most unbreakable goblins are to break, you are that much harder to break.","—"
"<u><a href=""Feats.aspx?ID=78"">Unconventional Expertise</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=90"">Human</a></u>","13","<u><a href=""Feats.aspx?ID=72"">Unconventional Weaponry</u></a>; trained in the weapon you chose for Unconventional Weaponry","You’ve continued to advance your powers using your unconventional weapon.","—"
"<u><a href=""Feats.aspx?ID=23"">Universal Longevity</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=58"">Elf</a></u>","13","<u><a href=""Feats.aspx?ID=22"">Expert Longevity</u></a>","You’ve perfected your ability to keep up with all the skills you’ve learned over your long life.","—"
"<u><a href=""Feats.aspx?ID=1226"">Unrivaled Builder</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=29"" title=""Pathfinder #153: Life's Long Shadow"">Pathfinder #153</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=296"">Shoony</a></u>","13","<u><a href=""Feats.aspx?ID=1216"">Handy with Your Paws</u></a>","Building things is like solving a puzzle, and you know how to use anything at your disposal to get the job done.","—"
"<u><a href=""Feats.aspx?ID=2364"">Vanth's Weapon Expertise</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=257"">Duskwalker</a></u>","13","<u><a href=""Feats.aspx?ID=2357"">Vanth's Weapon Familiarity</u></a>","Vanths themselves recognize you as an honorary reaper.","—"
"<u><a href=""Feats.aspx?ID=51"">Very, Very Sneaky</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=81"">Goblin</a></u>","13","<u><a href=""Feats.aspx?ID=46"">Very Sneaky</u></a>","Your ability to hide is so great, you can disappear straight from vision.","—"
"<u><a href=""Feats.aspx?ID=2391"">Vicious Snares</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=224"">Kobold</a></u>","13","<u><a href=""Feats.aspx?ID=843"">Snare Crafting</u></a>; expert in <u><a href=""Skills.aspx?ID=4"">Crafting</u></a>","You've learned how to create traps that cause greater injuries.","—"
"<u><a href=""Feats.aspx?ID=986"">Wandering Heart</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=58"">Elf</a></u>","13","<a style=""text-decoration:underline"" href=""Heritages.aspx?ID=6"">Arctic Elf</a>, <a style=""text-decoration:underline"" href=""Heritages.aspx?ID=7"">Cavern Elf</a>, <a style=""text-decoration:underline"" href=""Heritages.aspx?ID=35"">Desert Elf</a>, <a style=""text-decoration:underline"" href=""Heritages.aspx?ID=10"">Woodland Elf</a>, or any other elf heritage based on adapting to an environment","While all elves adapt to their environments over time, you have traveled so widely and become attuned to so many environs that your body now changes more rapidly than other elves.","—"
"<u><a href=""Feats.aspx?ID=2376"">War Conditioning</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=268"">Hobgoblin</a></u>","13","&mdash;","You have extensive training in remote environments, allowing you to move through these areas easily.","—"
"<u><a href=""Feats.aspx?ID=1309"">Warren Digger</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=234"">Ratfolk</a></u>","13","&mdash;","You've learned to put your sturdy claws to work digging through the earth.","—"
"<u><a href=""Feats.aspx?ID=2377"">We March On</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=268"">Hobgoblin</a></u>","13","&mdash;","You make sure that your allies push themselves while traveling.","—"
"<u><a href=""Feats.aspx?ID=2775"">Webslinger</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=89"" title=""The Mwangi Expanse"">The Mwangi Expanse</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=255"">Anadi</a></u>","13","&mdash;","Your natural ability to create silken webs blends with your magical powers, allowing you to create impossibly large webs with great frequency.","—"
"<u><a href=""Feats.aspx?ID=1138"">Absorb Spell</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","14","<u><a href=""Feats.aspx?ID=1134"">Spellmaster Dedication</u></a>; spell repertoire or ability to prepare spells","You absorb a spell and store it in your body.","—"
"<u><a href=""Feats.aspx?ID=2933"">Airborne Form</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=394"">Evolution</a></u>, <u><a href=""Traits.aspx?ID=392"">Summoner</a></u>","14","<u><a href=""Feats.aspx?ID=2891"">Glider Form</u></a>","Your eidolon can fly.","—"
"<u><a href=""Feats.aspx?ID=203"">Allegro</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=19"">Bard</a></u>","14","&mdash;","You can quicken your allies with a fast-paced performance.","—"
"<u><a href=""Feats.aspx?ID=249"">Anchoring Aura</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","14","<u><a href=""Feats.aspx?ID=220"">Fiendsbane Oath</u></a>","Your aura hampers fiends’ teleportation.","—"
"<u><a href=""Feats.aspx?ID=2877"">Arcane Shroud</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=389"">Magus</a></u>","14","<a style=""text-decoration:underline"" href=""Actions.aspx?ID=756"">Arcane Cascade</a>, <a style=""text-decoration:underline"" href=""Actions.aspx?ID=755"">Spellstrike</a>","Your spell has a powerful aftereffect, briefly granting you a certain spell depending on the spell you cast.","—"
"<u><a href=""Feats.aspx?ID=2262"">Armored Exercise</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","14","<u><a href=""Feats.aspx?ID=1139"">Swordmaster Dedication</u></a>; trained in light, medium, or heavy armor","You've spent time training in your armor alongside other agents from the Swords.","—"
"<u><a href=""Feats.aspx?ID=250"">Aura of Life</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","14","<u><a href=""Feats.aspx?ID=221"">Shining Oath</u></a>","Your aura protects against necromantic effects.","—"
"<u><a href=""Feats.aspx?ID=1687"">Aura of Preservation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","14","<u><a href=""Feats.aspx?ID=1669"">Esoteric Oath</u></a>","Your aura protects against the twisting powers of aberrations.","—"
"<u><a href=""Feats.aspx?ID=251"">Aura of Righteousness</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","14","<a style=""text-decoration:underline"" href=""Tenets.aspx?ID=1"">tenets of good</a>","Your righteous aura dampens evil’s might.","—"
"<u><a href=""Feats.aspx?ID=252"">Aura of Vengeance</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","14","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=4"">exalt</a>; <u><a href=""Feats.aspx?ID=222"">Vengeful Oath</u></a>","When you call upon others to take retribution, you also guide their aim.","—"
"<u><a href=""Feats.aspx?ID=167"">Awesome Blow</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=18"">Barbarian</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=135"">Rage</a></u>","14","<u><a href=""Feats.aspx?ID=160"">Knockback</u></a>","Your attacks are so powerful, they can flatten your opponents.","—"
