"Name","PFS","Source","Rarity","Traits","Level","Prerequisites","Benefits","Spoilers?"
"<u><a href=""Feats.aspx?ID=2278"">Grave's Voice</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=71"" title=""Pathfinder #163: Ruins of Gauntlight"">Pathfinder #163</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=2277"">Ghost Hunter Dedication</u></a>","You can influence spirits and haunts","—"
"<u><a href=""Feats.aspx?ID=446"">Guarded Movement</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","4","&mdash;","Your guard is up, even while moving.","—"
"<u><a href=""Feats.aspx?ID=1528"">Guardian's Deflection (Swashbuckler)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=321"">Swashbuckler</a></u>","4","&mdash;","You use your weapon to deflect the attack against your ally, granting a +2 circumstance bonus to their AC against the triggering attack.","—"
"<u><a href=""Feats.aspx?ID=1785"">Head Stomp</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","4","&mdash;","Make an unarmed melee attack against a prone target.","—"
"<u><a href=""Feats.aspx?ID=1902"">Heal Animal</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=1900"">Beastmaster Dedication</u></a>","You can heal your animal companion's wounds.","—"
"<u><a href=""Feats.aspx?ID=1595"">Healing Bomb</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=4"">Additive 2</a></u>, <u><a href=""Traits.aspx?ID=7"">Alchemist</a></u>","4","&mdash;","By adding a special catalyst, you transform a healing elixir into a topical projectile.","—"
"<u><a href=""Feats.aspx?ID=689"">Healing Touch</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=686"">Champion Dedication</u></a>","You gain the appropriate devotion spell for your cause.","—"
"<u><a href=""Feats.aspx?ID=2084"">Hidden Magic</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","4","<u><a href=""Feats.aspx?ID=2083"">Vigilante Dedication</u></a>; expert in <u><a href=""Skills.aspx?ID=2"">Arcana</u></a>, <u><a href=""Skills.aspx?ID=10"">Nature</u></a>, <u><a href=""Skills.aspx?ID=11"">Occultism</u></a>, or <u><a href=""Skills.aspx?ID=13"">Religion</u></a>","You've learned to hide the magical auras of your gear.","—"
"<u><a href=""Feats.aspx?ID=2187"">Hideous Ululation</a></u>","—","<u><a href=""Sources.aspx?ID=41"" title=""The Slithering"">The Slithering</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","4","<u><a href=""Feats.aspx?ID=2185"">Oozemorph Dedication</u></a>; trained in <u><a href=""Skills.aspx?ID=12"">Performance</u></a>","Your throat has multiple separate chambers that can give your voice an eerie echo.","—"
"<u><a href=""Feats.aspx?ID=1768"">Hunter's Luck</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","4","warden spells","Your recollection of monsters is magically enhanced by luck.","—"
"<u><a href=""Feats.aspx?ID=2095"">Hurling Charge</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=2094"">Viking Dedication</u></a>","You make a ranged Strike with a thrown weapon you already have in your hand, Stride, and then Interact to draw another weapon.","—"
"<u><a href=""Feats.aspx?ID=2947"">Hybrid Study Spell</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=2945"">Magus Dedication</u></a>","Gain the conflux spell from a hybrid study of your choice.","—"
"<u><a href=""Feats.aspx?ID=1529"">Impaling Finisher</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=322"">Finisher</a></u>, <u><a href=""Traits.aspx?ID=321"">Swashbuckler</a></u>","4","&mdash;","You stab two foes with a single thrust or bash them together with one punch.","—"
"<u><a href=""Feats.aspx?ID=1922"">Impressive Mount</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=1919"">Cavalier Dedication</u></a>","You've trained your mount to become a powerful force on the battlefield.","—"
"<u><a href=""Feats.aspx?ID=279"">Improved Communal Healing</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=26"">Cleric</a></u>","4","<u><a href=""Feats.aspx?ID=271"">Communal Healing</u></a>","You can direct excess channeled energy outward to benefit an ally.","—"
"<u><a href=""Feats.aspx?ID=1572"">Improved Familiar (Witch)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=323"">Witch</a></u>","4","&mdash;","You find it easy to attract a powerful and unusual familiar to your side.","—"
"<u><a href=""Feats.aspx?ID=2100"">Improvised Pummel</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=2099"">Weapon Improviser Dedication</u></a>","You make a Strike with your wielded improvised weapon.","—"
"<u><a href=""Feats.aspx?ID=2955"">Initial Eidolon Ability</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=2953"">Summoner Dedication</u></a>","Your link to your eidolon becomes stronger, granting it a new ability.","—"
"<u><a href=""Feats.aspx?ID=188"">Inspire Defense</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=19"">Bard</a></u>","4","<a style=""text-decoration:underline"" href=""Muses.aspx?ID=2"">maestro muse</a>","You learn to protect yourself and your allies with your performance.","—"
"<u><a href=""Feats.aspx?ID=2007"">Inspiring Marshal Stance</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=123"">Open</a></u>, <u><a href=""Traits.aspx?ID=152"">Stance</a></u>","4","<u><a href=""Feats.aspx?ID=2005"">Marshal Dedication</u></a>; trained in <u><a href=""Skills.aspx?ID=6"">Diplomacy</u></a>","You become a brilliant example of dedication and poise in battle, encouraging your allies to follow suit.","—"
"<u><a href=""Feats.aspx?ID=2279"">Investigate Haunting</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=71"" title=""Pathfinder #163: Ruins of Gauntlight"">Pathfinder #163</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=2277"">Ghost Hunter Dedication</u></a>","You are skilled at noticing the telltale signs of ghosts and hauntings.","—"
"<u><a href=""Feats.aspx?ID=1846"">Investigator's Stratagem</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=1844"">Investigator Dedication</u></a>","You play out battles in your head, allowing you to strike when the time is right.","—"
"<u><a href=""Feats.aspx?ID=2198"">Jalmeri Heavenseeker Dedication</a></u>","—","<u><a href=""Sources.aspx?ID=47"" title=""Pathfinder #158: Sixty Feet Under"">Pathfinder #158</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>","4","expert in unarmed strikes","Your skill and dedication have set you on a path to master the techniques of Jalmeray's greatest martial artists.","Agents of Edgewatch"
"<u><a href=""Feats.aspx?ID=889"">Ka Stone Ritual</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=6"" title=""World Guide"">World Guide</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=888"">Living Monolith Dedication</u></a>; a <a style=""text-decoration:underline"" href=""MonsterFamilies.aspx?ID=209"">sphinx</a> or living monolith with this feat performs a ritual with you","You enchant your <i>ka stone</i> and can use it to wield magic.","—"
"<u><a href=""Feats.aspx?ID=372"">Knockdown</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=71"">Fighter</a></u>, <u><a href=""Traits.aspx?ID=73"">Flourish</a></u>","4","trained in <u><a href=""Skills.aspx?ID=3"">Athletics</u></a>","You make an attack to knock a foe off balance, then follow up immediately with a sweep to topple them.","—"
"<u><a href=""Feats.aspx?ID=2272"">Kreighton's Cognitive Crossover</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","4","&mdash;","Kreighton teaches his students that an agile mind can glean clues leading to the truth, even from the most unlikely of sources.","—"
"<u><a href=""Feats.aspx?ID=1530"">Leading Dance</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=114"">Move</a></u>, <u><a href=""Traits.aspx?ID=321"">Swashbuckler</a></u>","4","trained in <u><a href=""Skills.aspx?ID=12"">Performance</u></a>","You sweep your foe into your dance.","—"
"<u><a href=""Feats.aspx?ID=1713"">Leshy Familiar Secrets</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=52"">Druid</a></u>, <u><a href=""Traits.aspx?ID=107"">Metamagic</a></u>","4","<a style=""text-decoration:underline"" href=""DruidicOrders.aspx?ID=2"">leaf order</a>","The leaf order's secrets allow your familiar to take advantage of its leshy form.","—"
"<u><a href=""Feats.aspx?ID=1458"">Lie Detector</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=318"">Investigator</a></u>","4","<a style=""text-decoration:underline"" href=""Methodologies.aspx?ID=2"">empiricism methodology</a> or <a style=""text-decoration:underline"" href=""Methodologies.aspx?ID=4"">interrogation methodology</a>","You're adept at noticing the tells of a liar—sweat, flushing, a quavering voice, a quickening pulse.","—"
"<u><a href=""Feats.aspx?ID=2903"">Lifelink Surge</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=392"">Summoner</a></u>","4","&mdash;","You learn the <i>lifelink surge</i> link spell.","—"
"<u><a href=""Feats.aspx?ID=1089"">Light of Revelation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","4","&mdash;","You’ve learned to call upon light to reveal what is hidden.","—"
"<u><a href=""Feats.aspx?ID=643"">Linked Focus</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=166"">Wizard</a></u>","4","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=12"">arcane bond</a>; <a style=""text-decoration:underline"" href=""Classes.aspx?ID=12"">arcane school</a>","You have linked your bonded item to the well of energy that powers your school spells.","—"
"<u><a href=""Feats.aspx?ID=1234"">Log Roll</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=29"" title=""Pathfinder #153: Life's Long Shadow"">Pathfinder #153</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=1232"">Turpin Rowe Lumberjack Dedication</u></a>","You shuffle your feet to dislodge the surface beneath you or otherwise cause your opponent to become unsteady.","—"
"<u><a href=""Feats.aspx?ID=918"">Lost in the Crowd</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=6"" title=""World Guide"">World Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=917"">Lion Blade Dedication</u></a>","You’ve learned how to move as one with crowds and hide among them.","—"
"<u><a href=""Feats.aspx?ID=904"">Magic Warrior Aspect</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=6"" title=""World Guide"">World Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=903"">Magic Warrior Dedication</u></a>","You can alter your form to gain an aspect of the animal your mask represents.","—"
"<u><a href=""Feats.aspx?ID=905"">Magic Warrior Transformation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=6"" title=""World Guide"">World Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=903"">Magic Warrior Dedication</u></a>","You can transform fully into the animal your mask represents.","—"
"<u><a href=""Feats.aspx?ID=2001"">Magical Edification</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=2000"">Loremaster Dedication</u></a>","You've learned those tidbits of magic that are most conducive to furthering your acquisition and transmission of knowledge.","—"
"<u><a href=""Feats.aspx?ID=1880"">Magical Scholastics</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=1879"">Archaeologist Dedication</u></a>","While study is key to your success, a bit of magic is a helpful tool in discovering the secrets of the past.","—"
"<u><a href=""Feats.aspx?ID=562"">Magical Trickster</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","4","&mdash;","You can sneak spells past your foes’ defenses as easily as any blade.","—"
"<u><a href=""Feats.aspx?ID=1103"">Mask Familiar</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=1102"">Magaambyan Attendant Dedication</u></a>","Your mask takes on a personality of its own, allowing it to serve as your familiar.","—"
"<u><a href=""Feats.aspx?ID=322"">Mature Animal Companion (Druid)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=52"">Druid</a></u>","4","<u><a href=""Feats.aspx?ID=311"">Animal Companion</u></a>","Your animal companion grows up, becoming a mature animal companion, which grants it additional capabilities.","—"
"<u><a href=""Feats.aspx?ID=1903"">Mature Beastmaster Companion</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=1900"">Beastmaster Dedication</u></a>","All of your animal companions grow up, becoming mature animal companions and gaining additional capabilities.","—"
"<u><a href=""Feats.aspx?ID=189"">Melodious Spell</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=19"">Bard</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=104"">Manipulate</a></u>, <u><a href=""Traits.aspx?ID=107"">Metamagic</a></u>","4","&mdash;","You subtly weave your spellcasting into your performance.","—"
"<u><a href=""Feats.aspx?ID=225"">Mercy</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=107"">Metamagic</a></u>","4","&mdash;","Your touch relieves fear and restores movement.","—"
"<u><a href=""Feats.aspx?ID=2085"">Minion Guise</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>, <u><a href=""Traits.aspx?ID=325"">Social</a></u>","4","animal companion or familiar; <u><a href=""Feats.aspx?ID=2083"">Vigilante Dedication</u></a>; expert in <u><a href=""Skills.aspx?ID=5"">Deception</u></a>","When you are in your social identity, you can also grant a social identity to an animal companion, familiar, or other minion.","—"
"<u><a href=""Feats.aspx?ID=717"">Monk Resiliency</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=715"">Monk Dedication</u></a>; class granting no more Hit Points per level than 8 + your Constitution modifier","You gain 3 additional Hit Points for each monk archetype class feat you have.","—"
"<u><a href=""Feats.aspx?ID=910"">Mortification</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=6"" title=""World Guide"">World Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","4","<u><a href=""Feats.aspx?ID=907"">Hellknight Armiger Dedication</u></a>","Your reckonings have prepared your body for physical punishment.","—"
