"Name","PFS","Source","Rarity","Traits","Level","Prerequisites","Benefits","Spoilers?"
"<u><a href=""Feats.aspx?ID=1333"">Occult Resistance</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=212"">Changeling</a></u>","9","expert in <u><a href=""Skills.aspx?ID=11"">Occultism</u></a>","Your study of occult practices has shown you how to best defend against them.","—"
"<u><a href=""Feats.aspx?ID=2472"">Offensive Subroutine</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=334"">Android</a></u>","9","<u><a href=""Feats.aspx?ID=2463"">Nanite Surge</u></a>","Nanites augment your attacks.","—"
"<u><a href=""Feats.aspx?ID=1412"">Otherworldly Acumen</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=58"">Elf</a></u>","9","at least one innate spell gained from an elf ancestry feat","The arcane magic you possess grows in power and complexity.","—"
"<u><a href=""Feats.aspx?ID=1307"">Overcrowd</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=234"">Ratfolk</a></u>","9","&mdash;","Your physiology is slight, and you can pack into small spaces with others of similar stature.","—"
"<u><a href=""Feats.aspx?ID=2495"">Pack Tactics</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=337"">Beastkin</a></u>","9","&mdash;","You have mastered how to hunt with your pack.","—"
"<u><a href=""Feats.aspx?ID=2292"">Peri Magic</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=256"">Aasimar</a></u>","9","<u><a href=""Feats.aspx?ID=2283"">Emberkin</u></a>","The shimmering embers of the righteous peris crackle at your fingertips.","—"
"<u><a href=""Feats.aspx?ID=89"">Pervasive Superstition</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=124"">Orc</a></u>","9","<u><a href=""Feats.aspx?ID=85"">Orc Superstition</u></a>","You steep yourself in superstition and practice ancient orc mental exercises for shrugging off the effects of magic.","—"
"<u><a href=""Feats.aspx?ID=2839"">Piercing Quills</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=89"" title=""The Mwangi Expanse"">The Mwangi Expanse</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=382"">Shisk</a></u>","9","<u><a href=""Feats.aspx?ID=2834"">Spine Stabber</u></a>","Your quills can dig particularly deep into the flesh of your opponents.","—"
"<u><a href=""Feats.aspx?ID=1445"">Pinch Time</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=85"">Half-Elf</a></u>","9","&mdash;","One of your parents has a human life span and another an elven life span, with your own somewhere between.","—"
"<u><a href=""Feats.aspx?ID=2324"">Predator's Growl</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=211"">Catfolk</a></u>","9","expert in <u><a href=""Skills.aspx?ID=7"">Intimidation</u></a>","You give a throaty growl to attempt to Demoralize a creature you just found.","—"
"<u><a href=""Feats.aspx?ID=2486"">Preemptive Reconfiguration</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=335"">Aphorite</a></u>","9","&mdash;","Your body anticipates the blow.","—"
"<u><a href=""Feats.aspx?ID=1034"">Pride in Arms</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=16"">Auditory</a></u>, <u><a href=""Traits.aspx?ID=268"">Hobgoblin</a></u>","9","&mdash;","With a shout of triumph, you grant inspiration to an ally fight on.","—"
"<u><a href=""Feats.aspx?ID=2454"">Qlippoth Magic</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=258"">Tiefling</a></u>","9","<u><a href=""Feats.aspx?ID=2450"">Riftmarked</u></a>","You've deeply studied the secrets of your blood and can force reality to act against its own wishes.","—"
"<u><a href=""Feats.aspx?ID=2840"">Quill Spray</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=89"" title=""The Mwangi Expanse"">The Mwangi Expanse</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=382"">Shisk</a></u>","9","<u><a href=""Heritages.aspx?ID=180"">Quillcoat Shisk</u></a> heritage or quill <a style=""text-decoration:underline"" href=""Traits.aspx?ID=199"">unarmed</a> attack","You can launch a mass of quills at opponents.","—"
"<u><a href=""Feats.aspx?ID=2455"">Rakshasa Magic</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=258"">Tiefling</a></u>","9","<u><a href=""Feats.aspx?ID=2449"">Beastbrood</u></a>","You remember the secrets of your rakshasa forebears and know how to apply those memories to get results.","—"
"<u><a href=""Feats.aspx?ID=1308"">Rat Form</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=127"">Polymorph</a></u>, <u><a href=""Traits.aspx?ID=134"">Primal</a></u>, <u><a href=""Traits.aspx?ID=234"">Ratfolk</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","9","&mdash;","You can transform into an innocuous-looking rat to scout an area or slip through tight spaces.","—"
"<u><a href=""Feats.aspx?ID=2411"">Read the Stars</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=226"">Lizardfolk</a></u>","9","trained in <u><a href=""Skills.aspx?ID=8"">Astrology Lore</u></a> or <u><a href=""Skills.aspx?ID=11"">Occultism</u></a>","You're incredibly skilled in iruxi astrology, and you can gain useful (if cryptic) hints from the stars' alignment.","—"
"<u><a href=""Feats.aspx?ID=2473"">Repair Module</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=334"">Android</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>","9","&mdash;","You trigger your body's repair programming, causing your body's nanites to heal your wounds.","—"
"<u><a href=""Feats.aspx?ID=2678"">Replenishing Hydration</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=76"" title=""Azarketi Ancestry Web Supplement"">Azarketi Ancestry Web Supplement</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=336"">Azarketi</a></u>","9","&mdash;","You draw life from the water around you.","—"
"<u><a href=""Feats.aspx?ID=1403"">Returning Throw</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=54"">Dwarf</a></u>","9","&mdash;","You have mastered the technique of arcing a projectile so that it returns to your hand after being thrown, though this requires a moment to precisely calculate the trajectory and possible ricochets.","—"
"<u><a href=""Feats.aspx?ID=2827"">Ricocheting Leap</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=89"" title=""The Mwangi Expanse"">The Mwangi Expanse</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=264"">Grippli</a></u>","9","<u><a href=""Feats.aspx?ID=863"">Wall Jump</u></a>; master in <u><a href=""Skills.aspx?ID=3"">Athletics</u></a>","You quickly use your momentum to topple and spring off of foes.","—"
"<u><a href=""Feats.aspx?ID=2679"">Riptide</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=76"" title=""Azarketi Ancestry Web Supplement"">Azarketi Ancestry Web Supplement</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=336"">Azarketi</a></u>","9","<u><a href=""Feats.aspx?ID=2676"">Drag Down</u></a>; expert in <u><a href=""Skills.aspx?ID=3"">Athletics</u></a>","Drag a grabbed creature into nearby water","—"
"<u><a href=""Feats.aspx?ID=2654"">Rokoan Arts</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=342"">Strix</a></u>","9","&mdash;","Ancestral spirits have begun to bond themselves to you, granting you powers characteristic of a rokoa.","—"
"<u><a href=""Feats.aspx?ID=1009"">Roll with It</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=81"">Goblin</a></u>","9","<u><a href=""Heritages.aspx?ID=20"">Unbreakable Goblin</u></a> heritage; <u><a href=""Feats.aspx?ID=999"">Bouncy Goblin</u></a>","When you take a big hit, your foe bounces you around like a rubber ball, but you escape the worst of the blow.","—"
"<u><a href=""Feats.aspx?ID=1010"">Scalding Spit</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=81"">Goblin</a></u>","9","<u><a href=""Feats.aspx?ID=1005"">Torch Goblin</u></a>","Your bodily fluids burn with surprising volatility, as if you ran on oil instead of blood.","—"
"<u><a href=""Feats.aspx?ID=2561"">Scorching Disarm</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=72"">Fire</a></u>, <u><a href=""Traits.aspx?ID=301"">Ifrit</a></u>","9","&mdash;","You make a weapon unbearable to hold.","—"
"<u><a href=""Feats.aspx?ID=2511"">Sculpt Shadows</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=33"">Conjuration</a></u>, <u><a href=""Traits.aspx?ID=300"">Fetchling</a></u>, <u><a href=""Traits.aspx?ID=120"">Occult</a></u>, <u><a href=""Traits.aspx?ID=143"">Shadow</a></u>","9","&mdash;","You coax nearby shadows into the shape of a simple weapon or a simple tool or item, using a tiny piece of your shadow to make it solid; in doing so, you lose 1 Hit Point.","—"
"<u><a href=""Feats.aspx?ID=2325"">Sense for Trouble</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=211"">Catfolk</a></u>","9","<u><a href=""Feats.aspx?ID=1253"">Cat's Luck</u></a>","You can tell when something's off.","—"
"<u><a href=""Feats.aspx?ID=985"">Sense Thoughts</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=58"">Elf</a></u>","9","<u><a href=""Feats.aspx?ID=977"">Share Thoughts</u></a>","You have an even stranger knack for knowing what other people are thinking.","—"
"<u><a href=""Feats.aspx?ID=2512"">Shadow Sight</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=300"">Fetchling</a></u>, <u><a href=""Traits.aspx?ID=120"">Occult</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","9","&mdash;","You draw on your connection with the Shadow Plane to see through all but the deepest darkness.","—"
"<u><a href=""Feats.aspx?ID=2573"">Shaitan Magic</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=304"">Oread</a></u>","9","&mdash;","The magic of shaitans runs through your blood.","—"
"<u><a href=""Feats.aspx?ID=1263"">Shared Luck (Catfolk)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=211"">Catfolk</a></u>","9","<u><a href=""Feats.aspx?ID=1253"">Cat's Luck</u></a>","Other creatures can benefit from your luck","—"
"<u><a href=""Feats.aspx?ID=955"">Shory Aeromancer</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=90"">Human</a></u>","9","Garundi ethnicity, Mauxi ethnicity, or Tian-Yae ethnicity","Your ancestors hailed from the flying cities of the Shory, and a few simple tricks have come down through the ages to you.","—"
"<u><a href=""Feats.aspx?ID=2326"">Silent Step</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=211"">Catfolk</a></u>, <u><a href=""Traits.aspx?ID=73"">Flourish</a></u>","9","&mdash;","You vanish with silent treads.","—"
"<u><a href=""Feats.aspx?ID=49"">Skittering Scuttle</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=81"">Goblin</a></u>","9","<u><a href=""Feats.aspx?ID=41"">Goblin Scuttle</u></a>","You can scuttle farther and faster when maneuvering alongside allies.","—"
"<u><a href=""Feats.aspx?ID=2351"">Slip into Shadow</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=215"">Dhampir</a></u>","9","ability to cast at least one spell with the <a style=""text-decoration:underline"" href=""Traits.aspx?ID=39"">darkness</a> trait","Your shadow magic bleeds into the space around you.","—"
"<u><a href=""Feats.aspx?ID=2529"">Slip the Grasp</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=338"">Fleshwarp</a></u>, <u><a href=""Traits.aspx?ID=73"">Flourish</a></u>","9","&mdash;","You have some feature that allows you to quickly evade effects that restrain you.","—"
"<u><a href=""Feats.aspx?ID=2388"">Snare Commando</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=224"">Kobold</a></u>","9","<u><a href=""Feats.aspx?ID=843"">Snare Crafting</u></a>; expert in <u><a href=""Skills.aspx?ID=5"">Deception</u></a> or <u><a href=""Skills.aspx?ID=7"">Intimidation</u></a>","Your snares are so befuddling that your victims rarely notice you slipping out of sight.","—"
"<u><a href=""Feats.aspx?ID=1320"">Soaring Flight</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=113"">Morph</a></u>, <u><a href=""Traits.aspx?ID=134"">Primal</a></u>, <u><a href=""Traits.aspx?ID=240"">Tengu</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","9","<u><a href=""Heritages.aspx?ID=79"">Skyborn Tengu</u></a> heritage","To be a tengu is to be unburdened by the concerns of the world below.","—"
"<u><a href=""Feats.aspx?ID=1224"">Sodbuster</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=29"" title=""Pathfinder #153: Life's Long Shadow"">Pathfinder #153</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=296"">Shoony</a></u>","9","<u><a href=""Feats.aspx?ID=1214"">Dig Quickly</u></a>","Years toiling in soil have made you an expert digger.","—"
"<u><a href=""Feats.aspx?ID=1049"">Solar Rejuvenation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=225"">Leshy</a></u>","9","&mdash;","If you rest outdoors for 10 minutes during the day, you regain Hit Points equal to your Constitution modifier × half your level.","—"
"<u><a href=""Feats.aspx?ID=1374"">Spirit Strikes</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=257"">Duskwalker</a></u>","9","&mdash;","Your connection to the Boneyard empowers you to bring death to all forms of life and unlife, exploiting their weaknesses.","—"
"<u><a href=""Feats.aspx?ID=2395"">Spore Cloud</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=225"">Leshy</a></u>","9","&mdash;","You unleash a cloud of pollen or similar spores.","—"
"<u><a href=""Feats.aspx?ID=2374"">Squad Tactics</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=268"">Hobgoblin</a></u>","9","&mdash;","You are adept at working with your allies to surround a foe.","—"
"<u><a href=""Feats.aspx?ID=1404"">Stone Bones</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=54"">Dwarf</a></u>","9","&mdash;","Your intractable nature can help you shrug off even the most grievous injuries.","—"
"<u><a href=""Feats.aspx?ID=10"">Stonewalker</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=54"">Dwarf</a></u>","9","&mdash;","You have a deep reverence for and connection to stone.","—"
"<u><a href=""Feats.aspx?ID=2772"">Strand Strider</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=89"" title=""The Mwangi Expanse"">The Mwangi Expanse</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=255"">Anadi</a></u>","9","&mdash;","Your eight legs serve you well when climbing walls and webs alike.","—"
"<u><a href=""Feats.aspx?ID=2613"">Strong Swimmer</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=314"">Undine</a></u>","9","&mdash;","Your swim Speed increases to match your land Speed.","—"
"<u><a href=""Feats.aspx?ID=2773"">Studious Adept</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=89"" title=""The Mwangi Expanse"">The Mwangi Expanse</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=255"">Anadi</a></u>","9","<u><a href=""Feats.aspx?ID=2765"">Studious Magic</u></a>","You achieve a breakthrough in your exploration of magic.","—"
