"Name","PFS","Source","Rarity","Traits","Level","Prerequisites","Benefits","Spoilers?"
"<u><a href=""Feats.aspx?ID=1078"">Hellknight Dedication</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>","6","<u><a href=""Feats.aspx?ID=907"">Hellknight Armiger Dedication</u></a>; lawful alignment; member of a Hellknight Order; passed the Hellknight Test","You have forged your body to comply with the commands of your mind—orders steeped in the Measure and the Chain.","—"
"<u><a href=""Feats.aspx?ID=1082"">Hellknight Signifer Dedication</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>","6","spellcasting class feature; <u><a href=""Feats.aspx?ID=907"">Hellknight Armiger Dedication</u></a>; lawful alignment; member of a Hellknight Order; passed the Hellknight Test","You have bolstered your force of will with the power of the Measure and the Chain.","—"
"<u><a href=""Feats.aspx?ID=2060"">High-Quality Scrounger</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=2058"">Scrounger Dedication</u></a>","When you Craft a temporary item using Scrounger Dedication, it can be an item of up to 3rd level.","—"
"<u><a href=""Feats.aspx?ID=2030"">Holistic Care</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","6","<u><a href=""Feats.aspx?ID=2029"">Treat Condition</u></a>; trained in <u><a href=""Skills.aspx?ID=6"">Diplomacy</u></a>","You provide emotional and spiritual care.","—"
"<u><a href=""Feats.aspx?ID=1973"">Improved Familiar (Familiar Master)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=1970"">Familiar Master Dedication</u></a>","You find it easy to attract a powerful and unusual familiar to your side.","—"
"<u><a href=""Feats.aspx?ID=2982"">Inner Fire (SoM)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","6","<u><a href=""Feats.aspx?ID=2981"">Stoked Flame Stance</u></a>","While you're in Stoked Flame Stance, you have <u><a href=""Traits.aspx?ID=27"">cold</a></u> and <u><a href=""Traits.aspx?ID=72"">fire</a></u> resistance equal to half your level, and any creature that hits you with an <u><a href=""Traits.aspx?ID=199"">unarmed</a></u> attack, tries to <u><a href=""MonsterAbilities.aspx?ID=18"">Grab</a></u> or <u><a href=""Actions.aspx?ID=35"">Grapple</a></u> you, or otherwise touches you takes fire damage equal to your Wisdom modifier (minimum 1).","—"
"<u><a href=""Feats.aspx?ID=1609"">Inner Strength</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=18"">Barbarian</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=135"">Rage</a></u>","6","&mdash;","Your strength is part of your rage, so as long as your anger remains, you can gather your strength and rage to overcome any sort of enfeeblement.","—"
"<u><a href=""Feats.aspx?ID=327"">Insect Shape</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=52"">Druid</a></u>","6","<u><a href=""Feats.aspx?ID=316"">Wild Shape</u></a>","Your understanding of life expands, allowing you to mimic a wider range of creatures.","—"
"<u><a href=""Feats.aspx?ID=675"">Instinct Ability</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=671"">Barbarian Dedication</u></a>","You gain the instinct ability for the instinct you chose for Barbarian Dedication.","—"
"<u><a href=""Feats.aspx?ID=1675"">Invigorating Mercy</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","6","<u><a href=""Feats.aspx?ID=225"">Mercy</u></a>","Your divine touch rejuvenates the weak and tired.","—"
"<u><a href=""Feats.aspx?ID=2729"">Jellyfish Stance</a></u>","—","<u><a href=""Sources.aspx?ID=86"" title=""Pathfinder #167: Ready? Fight!"">Pathfinder #167</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>, <u><a href=""Traits.aspx?ID=152"">Stance</a></u>","6","&mdash;","You relax your posture and loosen your joints, allowing yourself to move with incredible fluidity.","<u><a href=""Setting.aspx?Group=7"">Fists of the Ruby Phoenix</a></u>"
"<u><a href=""Feats.aspx?ID=1848"">Keen Recollection</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=1844"">Investigator Dedication</u></a>","You can recall all sorts of information.","—"
"<u><a href=""Feats.aspx?ID=1917"">Keep Pace</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=1914"">Bounty Hunter Dedication</u></a>","Your prey can't Escape.","—"
"<u><a href=""Feats.aspx?ID=452"">Ki Blast</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","6","ki spells","You can unleash an impactful cone of force by channeling your ki.","—"
"<u><a href=""Feats.aspx?ID=1097"">Knight Reclaimant Dedication</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>","6","any non-evil alignment; member of the Knights of Lastwall of knight rank; trained in <u><a href=""Skills.aspx?ID=15"">Stealth</u></a> and <u><a href=""Skills.aspx?ID=16"">Survival</u></a>","You have sworn the Crimson Oath and become a full member of the Crimson Reclaimers.","—"
"<u><a href=""Feats.aspx?ID=1092"">Knight Vigilant</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>","6","any good alignment; member of the Knights of Lastwall of knight rank; trained in <u><a href=""Skills.aspx?ID=13"">Religion</u></a>","You are dedicated to the cause of the Shining Sentinels.","—"
"<u><a href=""Feats.aspx?ID=2861"">Knowledge is Power</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=389"">Magus</a></u>","6","&mdash;","When you critically succeed at a Recall Knowledge check about a creature, you gain a +1 circumstance bonus to your next attack roll against the creature, to your AC against its next attack roll, and to your save against its next effect requiring a save.","—"
"<u><a href=""Feats.aspx?ID=568"">Light Step</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","6","&mdash;","You aren’t bothered by tricky footing.","—"
"<u><a href=""Feats.aspx?ID=227"">Litany Against Wrath</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","6","devotion spells; <a style=""text-decoration:underline"" href=""Tenets.aspx?ID=1"">tenets of good</a>","You excoriate a foe for its wrath against goodly creatures.","—"
"<u><a href=""Feats.aspx?ID=914"">Living Rune</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=6"" title=""World Guide"">World Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=912"">Runescarred Dedication</u></a>","You’ve bridged a connection between the runes on your body and the magic of runestones, allowing you to place an armor rune on your living flesh.","—"
"<u><a href=""Feats.aspx?ID=228"">Loyal Warhorse</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","6","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=4"">divine ally (steed)</a>","You and your mount have grown closer, and your loyalty to each other is unbreakable.","—"
"<u><a href=""Feats.aspx?ID=1610"">Mage Hunter</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=18"">Barbarian</a></u>, <u><a href=""Traits.aspx?ID=135"">Rage</a></u>","6","<a style=""text-decoration:underline"" href=""Instincts.aspx?ID=6"">superstition instinct</a>","You use your hatred of magic to lash out at the sight of spellcasting, allowing you to interrupt an enemy's spell.","—"
"<u><a href=""Feats.aspx?ID=1700"">Magic Hands</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=26"">Cleric</a></u>","6","<u><a href=""Feats.aspx?ID=267"">Healing Hands</u></a>","The blessing of your deity heightens your healing ability, making your mundane healing work as if by magic.","—"
"<u><a href=""Feats.aspx?ID=2912"">Master Summoner</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=392"">Summoner</a></u>","6","&mdash;","During daily preparations, you can designate one of your spell slots to become two summoning slots of the same spell level, from which you can cast only summoning or incarnate spells.","—"
"<u><a href=""Feats.aspx?ID=2707"">Mastermind's Eye</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=85"" title=""Pathfinder #166: Despair on Danger Island"">Pathfinder #166</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=2704"">Butterfly Blade Dedication</u></a>","When you identify a creature with Recall Knowledge, that creature is flat-footed to you.","—"
"<u><a href=""Feats.aspx?ID=508"">Mature Animal Companion (Ranger)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","6","<u><a href=""Feats.aspx?ID=311"">Animal Companion</u></a>","Your animal companion grows up, gaining additional capabilities.","—"
"<u><a href=""Feats.aspx?ID=1203"">Mature Trained Companion</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=23"" title=""Pathfinder #152: Legacy of the Lost God"">Pathfinder #152</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=1201"">Animal Trainer Dedication</u></a>","Your animal companion grows up, becoming a mature animal companion.","Extinction Curse"
"<u><a href=""Feats.aspx?ID=1933"">Mesmerizing Gaze</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=60"">Emotion</a></u>, <u><a href=""Traits.aspx?ID=61"">Enchantment</a></u>, <u><a href=""Traits.aspx?ID=106"">Mental</a></u>, <u><a href=""Traits.aspx?ID=163"">Visual</a></u>","6","<u><a href=""Feats.aspx?ID=1931"">Celebrity Dedication</u></a>","When you meet someone's gaze, they are unable to look away.","—"
"<u><a href=""Feats.aspx?ID=453"">Mountain Stronghold</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","6","<u><a href=""Feats.aspx?ID=435"">Mountain Stance</u></a>","You focus on your connection to the earth and call upon the mountain to block attacks against you.","—"
"<u><a href=""Feats.aspx?ID=1925"">Mounted Shield</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=1919"">Cavalier Dedication</u></a>","You've trained with your shield to defend both yourself and your mount.","—"
"<u><a href=""Feats.aspx?ID=906"">Nameless Anonymity</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=6"" title=""World Guide"">World Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=903"">Magic Warrior Dedication</u></a>","Your mask protects you further from divination.","—"
"<u><a href=""Feats.aspx?ID=3036"">Narrative Conduit</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=97"" title=""Pathfinder #170: Spoken on the Song Wind"">Pathfinder #170</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=16"">Auditory</a></u>, <u><a href=""Traits.aspx?ID=101"">Linguistic</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>","6","<u><a href=""Feats.aspx?ID=3034"">Folklorist Dedication</u></a>","You act as a conduit for your companions just as your stories are a conduit between teller and listener.","—"
"<u><a href=""Feats.aspx?ID=1897"">Nimble Shield Hand</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=1895"">Bastion Dedication</u></a>","You are so used to wielding a shield that you can do so even while using the hand that's holding it for other purposes.","—"
"<u><a href=""Feats.aspx?ID=1611"">Nocturnal Sense</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=18"">Barbarian</a></u>, <u><a href=""Traits.aspx?ID=135"">Rage</a></u>","6","<u><a href=""Feats.aspx?ID=135"">Acute Scent</u></a> or precise or imprecise <a style=""text-decoration:underline"" href=""Rules.aspx?ID=417"">scent</a> and <a style=""text-decoration:underline"" href=""Rules.aspx?ID=416"">low-light vision</a>","Your senses gain even greater clarity.","—"
"<u><a href=""Feats.aspx?ID=1742"">One-Inch Punch</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","6","expert strikes","You put all your force into a single mighty, carefully controlled blow.","—"
"<u><a href=""Feats.aspx?ID=2913"">Ostentatious Arrival</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=104"">Manipulate</a></u>, <u><a href=""Traits.aspx?ID=107"">Metamagic</a></u>, <u><a href=""Traits.aspx?ID=392"">Summoner</a></u>","6","&mdash;","If the next action you take is to Manifest your Eidolon as a three-action activity, or to Cast a three-action summoning Spell, the creature appears in an explosion.","—"
"<u><a href=""Feats.aspx?ID=902"">Perfect Ki Adept</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=6"" title=""World Guide"">World Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=900"">Student of Perfection Dedication</u></a>","You gain the appropriate ki spell for your School of Perfection.","—"
"<u><a href=""Feats.aspx?ID=1980"">Performative Weapons Training</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=1976"">Gladiator Dedication</u></a>","You're skilled with flashy weapons.","—"
"<u><a href=""Feats.aspx?ID=1990"">Perpetual Scout</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=1987"">Horizon Walker Dedication</u></a>","You spot anything out of place in the areas you know best.","—"
"<u><a href=""Feats.aspx?ID=2914"">Phase Out</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=394"">Evolution</a></u>, <u><a href=""Traits.aspx?ID=392"">Summoner</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","6","your eidolon is a <a style=""text-decoration:underline"" href=""Traits.aspx?ID=361"">phantom</a>","Your eidolon phases out of reality slightly, gaining resistance to all damage (except force and negative) equal to half your level.","—"
"<u><a href=""Feats.aspx?ID=2039"">Poison Coat</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=2036"">Poisoner Dedication</u></a>","In nature, certain animals are covered in venomous spines, such that even touching them is deadly.","—"
"<u><a href=""Feats.aspx?ID=3023"">Polearm Tricks</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","6","<u><a href=""Feats.aspx?ID=3020"">Runelord Dedication</u></a>","Your connection to rune magic has revealed tricks to make polearms deadlier in your hands.","—"
"<u><a href=""Feats.aspx?ID=1536"">Precise Finisher</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=321"">Swashbuckler</a></u>","6","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=15"">Confident Finisher</a>","Even when your foe avoids your Confident Finisher, you can still hit a vital spot.","—"
"<u><a href=""Feats.aspx?ID=1463"">Predictive Purchase (Investigator)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=318"">Investigator</a></u>","6","&mdash;","You have just the thing for the situation.","—"
"<u><a href=""Feats.aspx?ID=509"">Quick Snares</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","6","<u><a href=""Feats.aspx?ID=506"">Snare Specialist</u></a>; expert in <u><a href=""Skills.aspx?ID=4"">Crafting</u></a>","You can rig a snare in only moments.","—"
